,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:13:55,1418226,1200000,5000000,11,2540403,2444444,1781513368103,1334733
11/01/2021 13:47:45,1418226,1200000,5000000,11,2222221,1699999,1585432659012,1259139
11/01/2021 16:47:01,1418226,1000000,5000000,14,2224602,1699999,1395483215805,1181305
13/01/2021 00:47:25,1412879,1199999,5000000,14,2070316,1549999,1261839726574,1123316
13/01/2021 00:47:33,1412879,1199999,5000000,14,2070316,1549999,1261839726574,1123316
13/01/2021 01:16:44,1412879,1199999,5000000,14,2070316,1549999,1261839726574,1123316
13/01/2021 01:16:52,1412879,1199999,5000000,14,2070316,1549999,1261839726574,1123316
13/01/2021 02:09:00,1412879,1199999,5000000,14,2070316,1549999,1261839726574,1123316
13/01/2021 02:09:08,1412879,1199999,5000000,14,2070316,1549999,1261839726574,1123316
13/01/2021 21:01:46,1419046,1199999,5000000,14,2091745,1599999,1228099700372,1108196
13/01/2021 21:01:54,1419046,1199999,5000000,14,2091745,1599999,1228099700372,1108196
13/01/2021 23:23:23,1419046,1199999,5000000,14,2234602,1699999,1331738513558,1154009
14/01/2021 01:43:42,1419046,1199999,5000000,14,2052459,1574999,1142085290481,1068683
14/01/2021 01:43:51,1419046,1199999,5000000,14,2052459,1574999,1142085290481,1068683
14/01/2021 03:41:27,1419046,1199999,5000000,14,2052459,1574999,1142085290481,1068683
14/01/2021 03:41:35,1419046,1199999,5000000,14,2052459,1574999,1142085290481,1068683
14/01/2021 08:45:06,1419184,1100000,5000000,14,2027459,1549999,1183275421251,1087784
14/01/2021 08:45:14,1419184,1100000,5000000,14,2027459,1549999,1183275421251,1087784
