,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:16:24,9111,300,300,1,,,,
11/01/2021 15:45:31,9111,300,300,1,,,,
11/01/2021 18:45:54,9111,300,300,1,,,,
