,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:19:59,277378,310000,490000,20,406677,417262,7346691834,85712
11/01/2021 13:53:26,276790,299990,490000,23,395806,344999,8571674979,92583
11/01/2021 16:52:45,276790,299990,490000,23,395806,344999,8571674979,92583
17/01/2021 05:13:07,279641,330000,490000,26,406215,347499,5454532297,73854
17/01/2021 08:59:21,279641,330000,490000,26,406215,347499,5454532297,73854
17/01/2021 10:44:21,279641,330000,490000,26,406215,347499,5454532297,73854
17/01/2021 12:21:10,279641,330000,490000,26,406215,347499,5454532297,73854
17/01/2021 14:01:51,280181,330000,490000,23,408330,350000,5475990307,73999
17/01/2021 15:30:26,280449,330000,490000,23,414851,399999,5522468061,74313
17/01/2021 17:16:55,280449,330000,490000,23,414417,399999,5585772211,74738
17/01/2021 17:48:55,280449,330000,490000,23,407460,344999,5599436631,74829
18/01/2021 13:56:39,280627,294000,490000,35,375844,340000,6516621209,80725
18/01/2021 16:27:09,280627,294000,490000,35,375844,340000,6516621209,80725
18/01/2021 18:11:04,280627,294000,490000,35,375844,340000,6516621209,80725
