,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:59:46,223150,320000,450000,23,377583,369999,682685342,26128
11/01/2021 13:33:47,224894,369999,450000,20,381221,369999,595971995,24412
11/01/2021 16:33:08,224894,369999,450000,20,381221,369999,595971995,24412
13/01/2021 00:28:57,224894,330000,450000,20,379343,369999,763019678,27622
13/01/2021 00:58:22,224894,330000,450000,20,379343,369999,763019678,27622
13/01/2021 01:50:06,224894,330000,450000,20,379343,369999,763019678,27622
13/01/2021 20:43:17,224894,330000,444444,20,369843,369999,639105204,25280
13/01/2021 23:04:21,225366,330000,444444,20,371843,369999,551342047,23480
14/01/2021 01:24:49,225366,330000,444444,20,371843,369999,551342047,23480
14/01/2021 03:23:28,225366,330000,444444,20,371843,369999,551342047,23480
14/01/2021 08:27:11,225366,330000,412445,20,368121,369999,259526462,16109
14/01/2021 13:51:40,225366,330000,412445,20,368121,369999,259526462,16109
14/01/2021 20:39:51,225366,310000,412445,20,367121,369999,359782252,18967
15/01/2021 00:34:31,225366,310000,412445,20,367121,369999,359782252,18967
15/01/2021 05:42:13,226014,310000,412445,17,366613,369999,425414529,20625
17/01/2021 02:13:04,226391,330000,412445,17,370143,369999,212576900,14580
17/01/2021 06:31:43,226391,330000,412445,17,370143,369999,212576900,14580
17/01/2021 10:14:49,226391,330000,412445,17,370143,369999,212576900,14580
17/01/2021 12:02:23,226391,330000,412445,17,370143,369999,212576900,14580
17/01/2021 13:37:11,226391,330000,412445,17,370143,369999,212576900,14580
17/01/2021 15:19:25,226391,330000,412445,17,370143,369999,212576900,14580
17/01/2021 16:51:17,226391,330000,412445,17,370143,369999,212576900,14580
18/01/2021 15:11:06,226391,330000,412445,17,368966,369999,236463941,15377
18/01/2021 17:40:11,226391,329999,412445,17,338378,329999,475239529,21799
