,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:37:24,2129,19999,19999,1,,,,
11/01/2021 14:10:00,2129,9999,19999,2,14999,14999,50000000,7071
11/01/2021 17:09:21,2129,9999,19999,2,14999,14999,50000000,7071
