,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:39:01,65739,30000,35123,3,32374,31999,6666751,2582
11/01/2021 14:11:37,65739,30000,35123,3,32374,31999,6666751,2582
11/01/2021 17:11:01,65739,30000,35123,3,32374,31999,6666751,2582
17/01/2021 01:42:20,64134,30000,72500,3,45874,35123,538255876,23200
17/01/2021 09:42:15,64134,30000,120000,5,61524,50000,1340873275,36617
17/01/2021 11:26:39,64134,30000,120000,5,61524,50000,1340873275,36617
17/01/2021 13:04:31,64134,30000,120000,5,61524,50000,1340873275,36617
17/01/2021 14:43:49,64134,30000,120000,5,61524,50000,1340873275,36617
18/01/2021 14:34:46,64421,30000,200000,5,77524,50000,4959889275,70426
18/01/2021 17:05:31,64421,30000,200000,5,77524,50000,4959889275,70426
