,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:05:00,5001,2400,34899,8,10599,4625,168136057,12966
11/01/2021 13:39:02,4940,1800,27599,8,7174,2999,87588928,9358
11/01/2021 16:38:21,4985,1800,27599,8,7174,2999,87588928,9358
13/01/2021 00:36:01,5044,1900,27599,8,7001,5000,70835239,8416
13/01/2021 01:05:29,5044,1900,27599,8,7001,5000,70835239,8416
13/01/2021 01:57:16,5044,1900,27599,8,7001,5000,70835239,8416
13/01/2021 20:50:18,4937,4000,27599,5,8889,4200,109418645,10460
13/01/2021 23:11:50,4933,4000,27599,5,8889,4200,109418645,10460
14/01/2021 01:31:53,4905,4500,27599,4,10648,5247,128194205,11322
14/01/2021 03:30:30,4905,4500,27599,4,10648,5247,128194205,11322
14/01/2021 08:34:16,4910,4500,27599,4,10648,5247,128194205,11322
14/01/2021 13:58:16,4910,4000,27599,5,10918,5995,98510964,9925
14/01/2021 20:46:45,4992,4000,27599,8,9761,5995,63585480,7974
15/01/2021 00:41:08,5102,2000,14999,8,7873,5995,22628326,4756
15/01/2021 05:48:57,5102,2000,14999,8,7811,5995,23212951,4817
17/01/2021 02:20:27,4840,1450,29999,8,10930,10749,84805734,9209
17/01/2021 06:39:21,4840,1450,29999,8,10930,10749,84805734,9209
17/01/2021 10:23:27,5070,1450,29999,8,10555,7999,88230805,9393
17/01/2021 13:42:20,5281,1500,1500,2,1500,1500,0,0
17/01/2021 16:56:04,5210,1500,1500,3,1500,1500,0,0
18/01/2021 17:46:39,5084,15000,15000,1,,,,
