,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:21:58,1564334,1490000,3111111,23,2104908,1800000,351742701009,593079
11/01/2021 13:55:20,1564334,1490000,3111111,23,2039299,1800000,328092128902,572793
11/01/2021 16:54:37,1564334,1490000,3111111,23,2039299,1800000,328092128902,572793
17/01/2021 05:15:10,1567539,1299999,2980000,14,1911967,1775000,359251197503,599375
17/01/2021 09:01:35,1567236,1299999,2980000,11,1853524,1750000,350252214636,591821
17/01/2021 10:46:29,1567236,1299999,2980000,14,1919111,1775000,353626873589,594665
17/01/2021 12:23:18,1567236,1276555,3500000,17,1949136,1750000,438438788054,662147
17/01/2021 14:03:56,1565926,1275000,3500000,17,1862372,1650000,418757581068,647114
17/01/2021 15:32:36,1565926,1275000,3500000,20,1774266,1599999,398941400463,631618
17/01/2021 17:19:05,1564628,1275000,4599999,26,1937495,1574999,788866940613,888181
17/01/2021 17:51:07,1564628,1275000,4599999,26,1937495,1574999,788866940613,888181
18/01/2021 13:58:25,1556177,1100000,4599999,29,1910181,1350000,943643792108,971413
18/01/2021 16:29:01,1556177,1095555,4599999,26,1762211,1310000,867097406892,931180
18/01/2021 18:12:52,1555118,1095555,4599999,26,1846057,1325000,972760309846,986286
