,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:21:08,152679,98000,300000,14,122285,105500,2719617494,52149
11/01/2021 13:54:32,152198,98000,300000,14,121642,103999,2748718165,52428
11/01/2021 16:53:52,152198,98000,300000,14,121642,103999,2748718165,52428
17/01/2021 05:14:32,150494,160000,185000,3,168333,160000,208333333,14433
17/01/2021 09:00:57,150494,160000,185000,3,168333,160000,208333333,14433
17/01/2021 10:45:50,150494,160000,185000,3,168333,160000,208333333,14433
17/01/2021 12:22:40,150536,160000,185000,2,172500,172500,312500000,17677
17/01/2021 14:03:19,150691,160000,160000,1,,,,
17/01/2021 15:31:58,150691,160000,160000,1,,,,
17/01/2021 17:18:26,150691,160000,160000,1,,,,
17/01/2021 17:50:28,150691,160000,160000,1,,,,
18/01/2021 13:57:58,150691,160000,355555,5,293332,355555,8059234074,89773
18/01/2021 16:28:34,151609,160000,999999,5,422221,355555,111170209629,333421
18/01/2021 18:12:24,151609,160000,999999,5,422221,355555,111170209629,333421
