,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:25:43,53793,95999,145000,4,120249,119999,400266500,20006
11/01/2021 13:59:09,53793,95999,145000,4,120249,119999,400266500,20006
11/01/2021 16:58:28,53793,50000,145000,5,106199,119999,1287191300,35877
17/01/2021 01:09:52,55812,79999,145000,4,117499,122500,741691666,27234
17/01/2021 05:20:30,56060,79999,145000,4,117499,122500,741691666,27234
17/01/2021 09:07:42,56060,79999,145000,4,117499,122500,741691666,27234
17/01/2021 10:52:41,56060,78000,145000,4,117000,122500,792666666,28154
17/01/2021 12:29:14,56060,78000,145000,4,117000,122500,792666666,28154
17/01/2021 14:09:35,56060,78000,145000,4,117000,122500,792666666,28154
17/01/2021 15:38:20,56060,78000,145000,4,117000,122500,792666666,28154
17/01/2021 17:25:04,56060,78000,145000,4,117000,122500,792666666,28154
17/01/2021 17:57:23,56060,78000,145000,4,117000,122500,792666666,28154
18/01/2021 14:03:18,56189,78000,120000,3,94333,85000,506333333,22501
18/01/2021 16:34:21,56189,78000,120000,3,92333,79000,574333333,23965
18/01/2021 18:18:02,56189,78000,120000,3,92333,79000,574333333,23965
