,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:56:39,6075,8000,9989,80000,-
11/01/2021 15:26:24,6075,7900,9989,79000,-
11/01/2021 18:26:31,6110,7800,9989,78000,-
14/01/2021 02:12:02,6180,5000,9980,50000,-
14/01/2021 07:15:51,6180,5000,9980,50000,-
14/01/2021 12:40:57,6180,5000,9980,50000,-
14/01/2021 14:42:58,6180,5000,7000,50000,-
14/01/2021 15:50:25,6180,5000,7000,50000,-
14/01/2021 19:24:29,6180,5000,7000,50000,-
14/01/2021 23:19:45,6180,5000,7000,50000,-
15/01/2021 02:17:43,6180,4999,5999,49999,-
15/01/2021 04:28:11,6180,4999,5999,49999,-
17/01/2021 01:37:00,6033,4999,5998,49999,-
17/01/2021 02:38:42,6033,4999,5998,49999,-
17/01/2021 05:48:14,6033,4999,5998,49999,-
17/01/2021 06:58:28,6033,4999,5998,49999,-
17/01/2021 09:36:49,6033,4999,5998,49999,-
17/01/2021 11:20:54,6033,4999,5998,49999,-
17/01/2021 12:58:57,6033,4999,5998,49999,-
17/01/2021 14:38:12,6033,4999,5998,49999,-
17/01/2021 16:07:15,6033,4999,5998,49999,-
17/01/2021 18:27:09,6033,4999,5998,49999,-
18/01/2021 14:29:33,6033,4999,5997,49998,-
18/01/2021 15:30:33,6033,4999,5997,49998,-
18/01/2021 17:00:20,6033,4999,5997,49998,-
