,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:55:53,690,899,999,9997,89999
11/01/2021 15:25:38,897,999,999,9997,123000
11/01/2021 18:25:44,930,999,999,9999,120000
14/01/2021 02:11:03,917,500,-,13995,50000
14/01/2021 07:14:53,787,500,-,13000,50000
14/01/2021 12:40:00,619,500,1299,12999,50000
14/01/2021 14:42:01,676,500,1299,12999,50000
14/01/2021 15:49:25,676,500,-,12998,50000
14/01/2021 19:23:28,761,900,-,12000,90000
14/01/2021 23:18:42,878,700,-,12899,70000
15/01/2021 02:16:41,878,700,-,12899,70000
15/01/2021 04:27:06,882,700,1299,12899,70000
