,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:39:45,6663,5499,10000,14,6906,6400,2188062,1479
11/01/2021 14:12:18,6615,4900,10000,14,6763,5999,2475798,1573
11/01/2021 17:11:42,6615,4900,10000,14,6763,5999,2475798,1573
17/01/2021 01:42:37,6597,7000,7999,8,7749,7999,213857,462
17/01/2021 09:43:12,6597,7000,10000,8,7999,7999,857143,925
17/01/2021 11:27:39,6597,7000,10000,8,7999,7999,857143,925
17/01/2021 13:05:34,6597,7000,10000,8,7999,7999,857143,925
17/01/2021 14:44:52,6597,7000,10000,8,7999,7999,857143,925
18/01/2021 14:35:43,6607,7999,10000,5,8399,7999,800800,894
18/01/2021 17:06:26,6607,7999,10000,5,8399,7999,800800,894
