,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:17:07,14124,14999,60000,26,42796,46500,202280409,14222
11/01/2021 13:50:29,14128,14999,60000,23,42509,45000,167749736,12951
11/01/2021 16:49:48,14128,14999,60000,23,42509,45000,167749736,12951
17/01/2021 05:09:31,14076,9000,60000,29,29862,15000,392240704,19805
17/01/2021 08:55:20,14076,9000,60000,29,29620,15000,378861359,19464
17/01/2021 10:40:46,14076,8900,60000,29,27858,14999,358018349,18921
17/01/2021 12:17:34,14076,8900,60000,29,27479,14999,336936768,18355
17/01/2021 13:58:21,14076,8900,60000,29,27479,14999,336936768,18355
17/01/2021 15:26:42,14076,8900,60000,29,24651,14900,310677250,17626
17/01/2021 17:13:09,14076,8900,60000,29,24651,14900,310677250,17626
17/01/2021 17:45:03,14076,8900,60000,29,24651,14900,310677250,17626
18/01/2021 13:53:33,13999,8900,53000,26,27457,14999,301657811,17368
18/01/2021 16:24:03,13999,8900,53000,26,27457,14999,301657811,17368
18/01/2021 18:07:57,13976,10000,53000,23,26391,14999,283761628,16845
