,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:56:48,41993,34000,42400,2,38200,38200,35280000,5939
11/01/2021 13:30:48,41993,34000,42400,3,37466,35999,19254800,4388
11/01/2021 16:30:15,41993,34000,42400,3,37466,35999,19254800,4388
13/01/2021 00:24:56,41908,30000,42400,5,34080,30000,33632000,5799
13/01/2021 00:54:17,41908,30000,42400,5,34080,30000,33632000,5799
13/01/2021 01:46:00,41908,30000,42400,5,34080,30000,33632000,5799
13/01/2021 20:38:54,41855,30000,69500,5,41980,38000,265102000,16281
13/01/2021 22:59:58,41855,30000,69500,5,41980,38000,265102000,16281
14/01/2021 01:20:29,41855,30000,69500,5,41980,38000,265102000,16281
14/01/2021 03:19:35,41855,30000,69500,5,41980,38000,265102000,16281
14/01/2021 08:23:06,41855,30000,69500,5,41980,38000,265102000,16281
14/01/2021 13:47:46,41855,30000,69500,5,41980,38000,265102000,16281
14/01/2021 20:35:47,41837,30000,80000,5,50380,42400,534322000,23115
15/01/2021 00:30:49,41837,30000,80000,5,50380,42400,534322000,23115
15/01/2021 05:38:26,41837,30000,80000,5,50380,42400,534322000,23115
17/01/2021 02:09:11,41787,30000,80000,11,43590,30000,322839627,17967
17/01/2021 06:27:36,41787,30000,80000,11,43590,30000,322839627,17967
17/01/2021 10:10:13,41787,30000,80000,11,43590,30000,322839627,17967
17/01/2021 11:58:07,41958,30000,69500,11,40863,30000,186202718,13645
17/01/2021 13:32:58,41958,30000,69500,11,40863,30000,186202718,13645
17/01/2021 15:15:20,41958,30000,50000,8,34999,30000,85710000,9257
17/01/2021 16:47:01,41958,30000,69500,11,40863,30000,186202718,13645
18/01/2021 15:07:41,41806,30000,69500,11,42681,49999,179112172,13383
18/01/2021 17:36:45,41806,30000,69500,11,42681,49999,179112172,13383
