,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:37:39,82850,64000,90000,47,75174,70590,53467820,7312
11/01/2021 14:10:16,82541,70158,90000,41,75578,72900,50146842,7081
11/01/2021 17:09:36,82541,70000,90000,41,75090,72800,45481672,6744
17/01/2021 01:40:50,71094,58999,86999,19,72494,72900,130496189,11423
17/01/2021 09:40:45,70715,58989,60800,8,59668,58989,878496,937
17/01/2021 11:25:07,70715,58989,81000,17,69185,72900,92416173,9613
17/01/2021 13:03:03,70715,58989,60800,8,59668,58989,878496,937
17/01/2021 14:42:19,70715,58989,81000,17,69185,72900,92416173,9613
18/01/2021 14:33:25,69446,59899,81000,13,67599,60800,72913466,8538
18/01/2021 17:04:06,69403,59899,81000,13,67599,60800,72913466,8538
