,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:15:39,3169,900,39000,29,14082,7000,141320558,11887
11/01/2021 13:49:00,3114,2769,39000,29,12810,7000,138621376,11773
11/01/2021 16:48:17,3254,4500,39000,17,18235,20000,135597426,11644
17/01/2021 01:06:33,2681,920,30000,47,7280,2500,90513204,9513
17/01/2021 05:08:03,2537,3000,30000,23,14517,20000,104907422,10242
17/01/2021 08:53:42,2529,300,30000,26,11818,5000,108376882,10410
17/01/2021 10:39:04,2510,1000,30000,50,8147,3750,84172661,9174
17/01/2021 12:15:51,2488,200,30000,53,8293,4000,89931416,9483
17/01/2021 13:56:50,2398,1799,30000,44,9861,4950,94032072,9697
17/01/2021 15:25:02,2457,500,30000,56,7121,3105,76629722,8753
17/01/2021 17:11:15,2450,490,30000,62,6045,2500,65603520,8099
17/01/2021 17:43:10,2436,490,30000,56,6941,3000,78444857,8856
18/01/2021 13:52:00,2409,1790,30000,35,9126,4000,100305512,10015
18/01/2021 16:22:29,2424,500,30000,29,9723,4490,101651317,10082
18/01/2021 18:06:23,2385,500,30000,29,9743,4490,101281306,10063
