,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:08:48,429555,42999,11999999,74,1789929,920000,8319545756702,2884362
11/01/2021 13:42:47,459368,80300,11999999,67,2023067,949899,10240070152166,3200010
11/01/2021 16:42:05,464629,49993,11999999,62,1930683,974949,9374989986304,3061860
13/01/2021 00:40:44,547310,80300,12500000,68,2089698,999999,10105387713844,3178897
13/01/2021 01:10:14,542451,80300,12500000,68,1928946,974999,8714104288672,2951966
13/01/2021 02:02:04,522714,50000,12500000,71,1862515,900000,8447850782326,2906518
13/01/2021 20:55:07,555797,40000,12500000,71,2150988,1000000,10821323466942,3289578
13/01/2021 23:16:48,533915,40000,12500000,74,2106353,999999,10325435292193,3213321
14/01/2021 01:36:52,442191,49999,12500000,74,2114326,1000000,10301096955835,3209532
14/01/2021 03:35:10,435638,49999,12500000,74,2254025,1000000,11539865852412,3397037
14/01/2021 08:38:52,456862,50000,12500000,74,2103380,999999,10189637135148,3192121
