,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:57:39,32976,23999,65000,62,37814,30500,133867444,11570
11/01/2021 13:31:39,32112,23999,51000,56,36552,28500,112690712,10615
11/01/2021 16:31:03,32033,23999,59999,56,37000,30500,117127146,10822
13/01/2021 00:26:09,31176,25000,51000,47,34110,27999,103680470,10182
13/01/2021 00:55:30,31106,25000,51000,47,35648,32000,109569402,10467
13/01/2021 01:47:15,31079,25000,51000,44,35193,30500,103403178,10168
13/01/2021 20:40:18,31146,26000,51000,40,35030,28750,99086019,9954
13/01/2021 23:01:15,31311,26000,51000,43,34696,28500,95799298,9787
14/01/2021 01:21:46,31167,27000,60000,41,36669,31989,112795770,10620
14/01/2021 03:20:50,31156,26750,60000,43,35673,29999,109537487,10466
14/01/2021 08:24:18,31106,22222,60000,44,35647,28000,114762152,10712
14/01/2021 13:48:58,31416,22222,60000,41,34730,27500,114350977,10693
14/01/2021 20:36:58,30955,22222,60000,47,31642,27500,98946728,9947
15/01/2021 00:31:54,30177,25000,60000,47,32760,27500,124399822,11153
15/01/2021 05:39:32,-,25000,60000,44,35232,27999,135599382,11644
