,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:32:06,560837,520000,550000,2,535000,535000,450000000,21213
11/01/2021 14:05:21,560837,520000,550000,2,535000,535000,450000000,21213
11/01/2021 17:04:42,560837,520000,550000,2,535000,535000,450000000,21213
17/01/2021 01:17:48,560831,500000,550000,2,525000,525000,1250000000,35355
17/01/2021 05:28:20,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 09:15:55,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 11:01:18,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 12:37:37,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 14:17:45,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 15:46:50,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 17:33:32,560831,500000,600000,3,550000,550000,2500000000,50000
17/01/2021 18:06:10,560831,500000,600000,3,550000,550000,2500000000,50000
18/01/2021 14:11:08,560733,550000,550000,1,,,,
18/01/2021 16:41:55,560733,550000,550000,1,,,,
18/01/2021 18:25:56,560733,550000,550000,1,,,,
