,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:27:27,23274,7499,130000,50,23767,15000,538016899,23195
11/01/2021 14:00:54,22915,7499,130000,50,27771,16499,652255325,25539
11/01/2021 17:00:12,23457,7499,84999,46,24701,15500,396259491,19906
17/01/2021 01:11:56,23411,9999,100000,41,26792,16000,639788583,25294
17/01/2021 05:22:35,23054,8500,100000,41,28829,16000,740905787,27219
17/01/2021 09:09:58,23054,8500,100000,41,28829,16000,740905787,27219
17/01/2021 10:55:00,23054,14001,100000,26,38442,20000,920639533,30342
17/01/2021 12:31:27,23046,8500,100000,38,28684,16999,686136452,26194
17/01/2021 14:11:49,23006,8500,100000,38,25736,16999,462549926,21506
17/01/2021 15:40:41,-,7000,100000,38,23901,16250,487727807,22084
17/01/2021 17:27:33,26185,7000,60000,35,19257,15000,205124095,14322
17/01/2021 17:59:53,26185,7000,60000,35,16171,15000,83602542,9143
18/01/2021 14:05:45,24572,8500,34000,35,17199,15000,24150517,4914
18/01/2021 16:36:40,24514,8500,24000,32,16609,15000,11850969,3442
18/01/2021 18:20:27,24215,9999,24000,32,16656,15999,9846193,3137
