,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:26:31,7127,9000,15000,3,11000,9000,12000000,3464
11/01/2021 14:00:01,7122,9000,15000,3,11000,9000,12000000,3464
11/01/2021 16:59:20,7122,8999,15000,4,10499,9000,9001000,3000
17/01/2021 01:10:55,7052,5000,15000,11,8363,8000,7004618,2646
17/01/2021 05:21:34,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 09:08:51,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 10:53:52,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 12:30:23,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 14:10:41,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 15:39:25,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 17:26:11,7052,5000,15000,11,7999,7999,7950000,2819
17/01/2021 17:58:32,7052,5000,15000,11,7999,7999,7950000,2819
18/01/2021 14:04:31,7054,4500,15000,14,7785,7749,7104362,2665
18/01/2021 16:35:30,7054,4500,15000,14,7785,7749,7104362,2665
18/01/2021 18:19:10,7054,4000,9000,11,6545,7500,3472436,1863
