,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:34:14,387642,338000,2799999,11,1606339,2199999,1119848344225,1058228
11/01/2021 16:02:57,386358,338000,2799999,11,1807798,2499999,1004816797198,1002405
11/01/2021 19:03:33,385764,337000,2799999,11,1807707,2499999,1005110847816,1002552
