,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:20:10,126659,300000,350000,2,325000,325000,1250000000,35355
11/01/2021 13:53:38,126659,300000,350000,2,325000,325000,1250000000,35355
11/01/2021 16:52:56,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 05:13:17,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 08:59:33,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 10:44:32,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 12:21:20,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 14:02:01,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 15:30:36,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 17:17:05,126659,300000,350000,2,325000,325000,1250000000,35355
17/01/2021 17:49:06,126659,300000,350000,2,325000,325000,1250000000,35355
18/01/2021 13:56:52,126659,300000,300000,1,,,,
18/01/2021 16:27:23,126659,300000,300000,1,,,,
18/01/2021 18:11:16,126659,300000,300000,1,,,,
