,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:16:08,7337,6999,8000,5,7399,7000,299900,547
11/01/2021 13:49:28,7337,6999,8000,5,7399,7000,299900,547
11/01/2021 16:48:47,7337,6999,8000,5,7399,7000,299900,547
17/01/2021 01:07:02,7292,7000,9000,3,7833,7500,1083333,1040
17/01/2021 05:08:42,7300,7000,7500,2,7250,7250,125000,353
17/01/2021 08:54:27,7300,7000,7500,2,7250,7250,125000,353
17/01/2021 10:39:55,7301,7000,7000,1,,,,
17/01/2021 12:16:48,7301,7000,7000,1,,,,
17/01/2021 13:57:37,7301,7000,7000,1,,,,
17/01/2021 15:25:53,7301,7000,7000,1,,,,
17/01/2021 17:12:11,7301,7000,7000,1,,,,
17/01/2021 17:44:03,7301,7000,7000,1,,,,
18/01/2021 13:52:37,7297,7000,8500,3,7666,7500,583333,763
18/01/2021 16:23:05,7297,7000,8500,3,7666,7500,583333,763
18/01/2021 18:06:59,7297,7000,8500,3,7666,7500,583333,763
