,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:31:56,9520,3500,17999,3,10499,10000,52742500,7262
11/01/2021 16:00:37,9495,3500,17999,2,10749,10749,105110500,10252
11/01/2021 19:01:12,9453,17999,17999,1,,,,
