,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:55,3507,5000,8000,8,7247,7500,855735,925
11/01/2021 13:38:58,3550,7490,8000,8,7561,7500,31441,177
11/01/2021 16:38:17,3655,7500,8000,2,7750,7750,125000,353
13/01/2021 00:35:56,3622,3500,8000,5,5399,3999,5675700,2382
13/01/2021 01:05:25,3622,3500,8000,5,5399,3999,5675700,2382
13/01/2021 01:57:12,3622,3500,8000,5,5399,3999,5675700,2382
13/01/2021 20:50:12,3611,3500,8000,8,4874,4000,3768107,1941
13/01/2021 23:11:45,3611,3500,8000,5,4699,4000,3450350,1857
14/01/2021 01:31:48,3611,3500,8000,5,4699,4000,3450350,1857
14/01/2021 03:30:25,3611,3500,8000,5,4699,4000,3450350,1857
14/01/2021 08:34:11,3610,3498,4000,7,3641,3500,59691,244
