,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:49:47,18555,14000,60000,41,30464,34000,111711085,10569
11/01/2021 14:22:24,18555,14000,60000,41,30464,34000,111711085,10569
11/01/2021 17:21:52,18555,14000,60000,41,30464,34000,111711085,10569
17/01/2021 01:48:09,18572,20000,35000,14,25614,24500,36415164,6034
17/01/2021 09:52:56,18572,20000,35000,11,23690,20000,40282909,6346
17/01/2021 11:36:49,18572,20000,35000,11,23690,20000,40282909,6346
18/01/2021 14:48:53,18578,20000,35000,8,23475,20000,41747857,6461
18/01/2021 17:18:42,18578,20000,35000,8,23475,20000,41747857,6461
