,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:14:31,15624,13500,17000,8,14687,14499,1709732,1307
11/01/2021 15:43:37,15654,12000,17000,8,14624,14500,2767464,1663
11/01/2021 18:43:58,15647,13500,17000,8,14874,14999,1482107,1217
