,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:36:19,2578,2000,200000,11,56000,2000,8553600000,92485
11/01/2021 14:09:00,2578,500,200000,20,31424,2000,5279276694,72658
11/01/2021 17:08:23,2552,1000,200000,17,36852,2000,6060434503,77848
17/01/2021 01:39:23,2891,998,200000,44,20773,8000,1702191347,41257
17/01/2021 09:39:14,2883,998,200000,53,23768,13333,2024280595,44992
17/01/2021 11:23:35,2883,998,200000,53,23768,13333,2024280595,44992
17/01/2021 13:01:30,2883,998,200000,53,20145,13333,1418422693,37661
17/01/2021 14:40:38,2883,700,200000,53,19403,13333,1417553723,37650
18/01/2021 14:31:53,2838,998,200000,53,19635,13333,1410184175,37552
18/01/2021 17:02:32,2823,1000,200000,47,21855,13333,1549313567,39361
