,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:13:07,649545,999000,999000,1,,,,
11/01/2021 01:13:11,649545,999000,999000,1,,,,
11/01/2021 13:47:03,649545,999000,999000,1,,,,
11/01/2021 16:46:15,649545,999000,999000,1,,,,
17/01/2021 02:31:11,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 02:31:21,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 06:50:36,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 06:50:47,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 10:35:10,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 10:35:20,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 12:12:08,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 13:53:08,652676,749999,780000,3,769666,779000,290353000,17039
17/01/2021 17:07:23,652676,749999,780000,3,769666,779000,290353000,17039
18/01/2021 15:23:18,652676,749999,780000,3,769666,779000,290353000,17039
18/01/2021 15:23:23,652676,749999,780000,3,769666,779000,290353000,17039
18/01/2021 17:56:40,652676,740000,780000,3,766333,779000,520333333,22810
18/01/2021 17:56:49,652676,740000,780000,3,766333,779000,520333333,22810
