,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:33:49,945467,943200,1100000,3,1014399,999999,6302094400,79385
11/01/2021 14:07:02,945467,943200,1100000,3,1014399,999999,6302094400,79385
11/01/2021 17:06:21,945467,943200,1100000,3,1014399,999999,6302094400,79385
17/01/2021 01:19:54,944814,889999,943200,3,911066,900000,799434400,28274
17/01/2021 05:30:37,944814,889999,943200,3,911066,900000,799434400,28274
17/01/2021 09:18:30,944814,889999,943200,3,911066,900000,799434400,28274
17/01/2021 11:03:50,944814,889999,943200,3,911066,900000,799434400,28274
17/01/2021 12:40:06,944814,889999,943200,3,911066,900000,799434400,28274
17/01/2021 14:20:07,944814,889999,943200,4,905799,895000,643903866,25375
17/01/2021 15:49:12,944814,889999,943200,4,905799,895000,643903866,25375
17/01/2021 17:35:58,944613,889999,943200,3,907733,890000,943431067,30715
17/01/2021 18:08:38,944613,889999,943200,3,907733,890000,943431067,30715
18/01/2021 14:13:13,944607,889999,890000,2,889999,889999,0,0
18/01/2021 16:44:01,944362,889999,889999,1,,,,
18/01/2021 18:28:05,944362,889999,889999,1,,,,
