,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:54:01,77,85,85,1,,,,
11/01/2021 13:27:59,77,85,85,1,,,,
11/01/2021 16:27:24,77,85,85,1,,,,
13/01/2021 00:21:27,77,85,85,1,,,,
13/01/2021 00:50:38,77,85,85,1,,,,
13/01/2021 01:42:21,77,85,85,1,,,,
13/01/2021 20:35:15,77,85,85,1,,,,
13/01/2021 22:56:30,77,85,85,1,,,,
14/01/2021 01:17:08,77,85,85,1,,,,
14/01/2021 03:16:15,77,85,85,1,,,,
14/01/2021 08:19:45,77,85,85,1,,,,
14/01/2021 13:44:44,77,10,10,1,,,,
14/01/2021 20:32:16,76,10,10,1,,,,
15/01/2021 00:27:36,76,10,10,1,,,,
15/01/2021 05:35:13,76,10,10,1,,,,
