,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:48:01,1413,400,400,1,,,,
11/01/2021 14:20:38,1413,400,400,1,,,,
11/01/2021 17:20:03,1413,400,400,1,,,,
17/01/2021 01:45:57,1413,2000,2000,1,,,,
17/01/2021 09:50:38,1413,2000,2000,1,,,,
18/01/2021 14:46:59,1411,1000,1000,1,,,,
18/01/2021 17:16:41,1411,1000,1000,1,,,,
