,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:34:58,2783674,2600000,54999999,8,10349785,4250000,326334262142333,18064724
11/01/2021 14:08:14,2783674,2600000,54999999,8,10349785,4250000,326334262142333,18064724
11/01/2021 17:07:35,2784645,2600000,54999999,8,10349785,4250000,326334262142333,18064724
17/01/2021 01:21:42,3175196,2100000,5000000,17,3272312,3210004,1082268608337,1040321
17/01/2021 05:32:26,3175196,1099990,5000000,23,2875154,3200000,1830264854926,1352872
17/01/2021 09:20:29,3175196,1099990,5000000,23,2875154,3200000,1830264854926,1352872
17/01/2021 11:05:46,3165890,1099990,5000000,20,2776463,2711111,1566720983112,1251687
17/01/2021 12:41:58,3165890,1099990,5000000,20,2776463,2711111,1566720983112,1251687
17/01/2021 14:21:58,3156626,1099990,5000000,20,2946464,3205002,1544721540513,1242868
17/01/2021 15:51:01,3156626,1099990,2222222,8,1740274,2100000,282825122425,531813
17/01/2021 17:37:54,3129082,1950000,5000000,17,3122312,3210004,1073443208337,1036071
17/01/2021 18:10:37,3129082,1950000,5000000,17,3122312,3210004,1073443208337,1036071
18/01/2021 14:14:51,3117634,1950000,5000000,20,3023566,3200000,1005850144769,1002920
18/01/2021 16:45:41,3117634,1900000,5000000,23,3124809,3200000,1191871921372,1091728
18/01/2021 18:29:38,3117634,1900000,5000000,23,3109834,3200000,1186673601114,1089345
