,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:10:24,254902,184000,699999,56,306720,200000,28068659821,167537
11/01/2021 13:44:20,253513,149999,699999,47,335964,249999,33536831750,183130
11/01/2021 16:43:39,253497,130000,699999,47,333411,230000,34291720260,185180
13/01/2021 00:42:57,242981,139999,755555,50,344299,249999,37858306460,194572
13/01/2021 01:12:18,242981,139999,755555,50,344299,249999,37858306460,194572
13/01/2021 02:04:14,242981,139999,755555,50,344299,249999,37858306460,194572
13/01/2021 20:57:28,241881,180000,777777,50,342108,270277,29487648691,171719
13/01/2021 23:19:05,241667,170000,777777,47,331755,250000,27103410011,164631
14/01/2021 01:39:17,241639,170000,777777,44,336953,249999,28302342747,168233
14/01/2021 03:37:22,241318,180000,777777,44,337181,249999,28226962493,168008
14/01/2021 08:41:02,240622,192000,777777,41,347999,285000,28581128589,169059
14/01/2021 14:04:42,239994,192000,777777,41,386484,330911,29978602958,173143
14/01/2021 20:53:27,242372,192000,777777,35,396240,330911,32171284750,179363
15/01/2021 00:47:33,244429,192000,795000,50,347595,249999,36523578982,191111
15/01/2021 05:55:28,246809,190000,795000,47,350637,249999,40658497707,201639
17/01/2021 02:27:17,249425,150000,660000,38,288909,247495,17173747721,131048
17/01/2021 06:46:26,249786,145999,660000,38,284067,237500,17656018922,132875
17/01/2021 10:31:00,249609,145999,600000,35,277759,245000,14653353373,121051
17/01/2021 12:08:04,249144,150000,660000,38,301608,248499,20095152471,141757
17/01/2021 13:49:13,249135,150000,660000,38,310898,249999,22332345457,149440
17/01/2021 17:03:14,249717,184000,660000,32,291778,247499,16597936788,128832
18/01/2021 15:19:37,249309,180000,899999,26,373227,315455,39752847980,199381
18/01/2021 17:53:05,250796,192000,899999,23,372778,330911,39750655130,199375
