,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:18:54,19849,8000,95000,26,20740,15000,325606307,18044
11/01/2021 13:52:24,19849,8000,95000,23,19967,14980,352472425,18774
11/01/2021 16:51:42,19849,8000,95000,23,20837,14980,369922547,19233
17/01/2021 05:11:40,19183,10000,95000,20,23571,15001,362254245,19032
17/01/2021 08:57:43,19183,10000,95000,20,23571,15001,362254245,19032
17/01/2021 10:42:54,19183,10000,95000,20,23571,15001,362254245,19032
17/01/2021 12:19:36,19183,10000,95000,20,23571,15001,364885147,19101
17/01/2021 14:00:20,19183,10000,95000,20,23571,15001,364885147,19101
17/01/2021 15:28:52,19183,10000,95000,20,22571,15001,350298726,18716
17/01/2021 17:15:16,19183,10000,95000,20,22571,15001,350298726,18716
17/01/2021 17:47:14,19183,10000,95000,20,22571,15001,350298726,18716
18/01/2021 13:55:18,19183,9000,95000,17,22848,15000,425812948,20635
18/01/2021 16:25:48,19183,9000,95000,17,22848,15000,425812948,20635
18/01/2021 18:09:47,19183,9000,95000,17,22848,15000,425812948,20635
