,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:26:26,31641,32000,85000,14,50000,46000,205230769,14325
11/01/2021 13:59:56,31643,35000,85000,14,52714,47000,203142857,14252
11/01/2021 16:59:15,31643,35000,85000,14,52714,47000,203142857,14252
17/01/2021 01:10:47,31749,40101,85000,14,49536,45000,177379829,13318
17/01/2021 05:21:25,31786,40101,85000,14,49536,45000,177379829,13318
17/01/2021 09:08:43,31786,40101,85000,14,48750,45000,168314500,12973
17/01/2021 10:53:42,31786,40101,85000,14,48750,45000,168314500,12973
17/01/2021 12:30:15,31786,40101,85000,14,48750,45000,168314500,12973
17/01/2021 14:10:33,31786,40101,85000,14,48750,45000,168314500,12973
17/01/2021 15:39:17,31786,40101,85000,14,48750,45000,168314500,12973
17/01/2021 17:26:03,31786,40101,85000,14,48750,45000,168314500,12973
17/01/2021 17:58:23,31786,40101,85000,14,48750,45000,168314500,12973
18/01/2021 14:04:23,31951,40101,85000,14,50043,45000,205685767,14341
18/01/2021 16:35:23,31951,40101,85000,14,50043,45000,205685767,14341
18/01/2021 18:19:03,31951,40101,85000,14,50043,45000,205685767,14341
