,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:19:50,92096,80000,90000,8,87875,90000,14410714,3796
11/01/2021 13:53:18,92042,84000,90000,7,89000,90000,5000000,2236
11/01/2021 16:52:36,92042,82000,90000,8,87374,89500,11697392,3420
17/01/2021 05:12:52,93729,149999,260000,4,219999,235000,2333380000,48305
17/01/2021 08:59:05,93729,149999,260000,5,205999,230000,2730056000,52249
17/01/2021 10:44:05,93729,149999,260000,5,205999,230000,2730056000,52249
17/01/2021 12:20:53,93729,149999,260000,5,205999,230000,2730056000,52249
17/01/2021 14:01:36,93729,149999,260000,5,205999,230000,2730056000,52249
17/01/2021 15:30:10,94340,149999,260000,4,199999,194999,3400066667,58310
17/01/2021 17:16:32,94340,139999,260000,26,149614,139999,891861446,29864
17/01/2021 17:48:32,94340,139999,260000,26,149614,139999,891861446,29864
18/01/2021 13:56:24,95324,138000,260000,5,187599,149999,3318837600,57609
18/01/2021 16:26:54,95324,138000,260000,5,187599,149999,3318837600,57609
18/01/2021 18:10:49,95324,138000,260000,5,187599,149999,3318837600,57609
