,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:09:09,225700,175000,255000,11,213999,219999,480008000,21909
11/01/2021 13:43:06,225473,194999,255000,11,219908,219999,357106000,18897
11/01/2021 16:42:23,225473,194999,255000,11,219908,219999,357106000,18897
13/01/2021 00:41:11,225336,150000,255000,11,215817,219999,765369654,27665
13/01/2021 01:10:40,225336,150000,255000,11,215817,219999,765369654,27665
13/01/2021 02:02:34,225336,150000,255000,11,215817,219999,765369654,27665
13/01/2021 20:55:36,225336,150000,255000,11,215817,219999,765369654,27665
13/01/2021 23:17:18,225336,150000,255000,11,215817,219999,765369654,27665
14/01/2021 01:37:24,225336,150000,255000,11,215817,219999,765369654,27665
14/01/2021 03:35:39,225336,150000,255000,11,215817,219999,765369654,27665
14/01/2021 08:39:21,225336,150000,255000,11,215817,219999,765369654,27665
14/01/2021 14:03:04,225336,150000,255000,11,215817,219999,765369654,27665
14/01/2021 20:51:49,225336,150000,255000,11,215817,219999,765369654,27665
15/01/2021 00:45:59,225336,150000,255000,11,215817,219999,765369654,27665
15/01/2021 05:53:54,225336,150000,255000,11,215817,219999,765369654,27665
17/01/2021 02:25:51,225336,150000,255000,11,212090,219999,719893200,26830
17/01/2021 06:44:55,225336,150000,255000,11,212090,219999,719893200,26830
17/01/2021 10:29:26,225336,150000,255000,11,212090,219999,719893200,26830
17/01/2021 12:06:31,225336,150000,255000,11,212090,219999,719893200,26830
17/01/2021 13:47:42,225336,150000,255000,11,212090,219999,719893200,26830
17/01/2021 17:01:40,225336,150000,255000,11,212090,219999,719893200,26830
18/01/2021 15:18:17,225336,150000,255000,11,212090,219999,719893200,26830
18/01/2021 17:51:42,225336,150000,255000,11,212090,219999,719893200,26830
