,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:20,9949,5000,7000,2,6000,6000,2000000,1414
11/01/2021 13:29:17,9949,5000,7000,2,6000,6000,2000000,1414
11/01/2021 16:28:44,9949,5000,7000,2,6000,6000,2000000,1414
13/01/2021 00:23:22,9936,2500,2500,1,,,,
13/01/2021 00:52:33,9936,2500,2500,1,,,,
13/01/2021 01:44:17,9936,2500,2500,1,,,,
14/01/2021 20:33:48,9903,3000,3000,1,,,,
15/01/2021 00:28:59,9903,3000,3000,1,,,,
15/01/2021 05:36:36,9903,3000,3000,1,,,,
17/01/2021 02:07:23,9903,3000,3000,1,,,,
17/01/2021 06:25:43,9903,3000,3000,1,,,,
17/01/2021 10:08:15,9903,3000,3000,1,,,,
17/01/2021 11:56:17,9903,3000,3000,1,,,,
17/01/2021 13:31:09,9903,3000,3000,1,,,,
17/01/2021 15:13:32,9903,3000,3000,1,,,,
17/01/2021 16:45:14,9903,3000,3000,1,,,,
18/01/2021 15:05:54,9903,3000,3000,1,,,,
18/01/2021 17:34:53,9903,3000,3000,1,,,,
