,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:50:21,29337,40000,40000,1,,,,
17/01/2021 01:48:58,-,150000,200000,5,180000,200000,750000000,27386
17/01/2021 09:53:46,-,150000,200000,5,180000,200000,750000000,27386
17/01/2021 11:37:40,-,150000,200000,5,180000,200000,750000000,27386
17/01/2021 14:54:50,-,150000,200000,5,180000,200000,750000000,27386
18/01/2021 14:49:31,-,150000,200000,5,180000,200000,750000000,27386
18/01/2021 17:19:20,-,150000,200000,5,180000,200000,750000000,27386
