,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:52:09,19271,19000,21000,4,19975,19950,669166,818
11/01/2021 14:24:47,19271,19000,21000,4,19975,19950,669166,818
11/01/2021 17:24:13,19271,19000,21000,4,19975,19950,669166,818
17/01/2021 01:51:52,19204,17000,20000,11,18088,17995,691370,831
17/01/2021 09:56:36,19194,16999,20000,14,17998,17995,769697,877
17/01/2021 11:40:24,19194,16999,20000,14,17998,17995,769697,877
17/01/2021 13:14:54,19194,16999,20000,14,17998,17995,769697,877
17/01/2021 14:57:38,19194,16999,20000,14,17998,17995,769697,877
18/01/2021 14:51:56,19194,16998,20000,14,17783,17995,796730,892
18/01/2021 17:21:40,19194,16998,20000,14,17783,17995,796730,892
