,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:58:05,811150,1200000,3800000,5,1940000,1500000,1188000030000,1089954
11/01/2021 01:58:13,811150,1200000,3800000,5,1940000,1500000,1188000030000,1089954
11/01/2021 14:30:25,811150,1200000,3800000,5,1840000,1500000,1222999830000,1105893
11/01/2021 17:30:03,814239,1200000,3800000,4,1925000,1350000,1582499716666,1257974
17/01/2021 02:00:11,855137,999999,3101000,11,1590999,1150000,571711226400,756115
17/01/2021 11:48:49,855137,948999,3101000,17,1435293,1100000,487070757845,697904
17/01/2021 13:23:22,855137,948999,3101000,17,1435293,1100000,487070757845,697904
17/01/2021 15:05:41,855137,948999,3101000,17,1435293,1100000,487070757845,697904
18/01/2021 14:59:31,856011,947000,3101000,17,1417470,1100000,536989240434,732795
18/01/2021 17:28:42,856011,947000,3101000,17,1417470,1100000,536989240434,732795
