,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:36:43,9789,10000,19995,5,17097,19995,19528257,4419
11/01/2021 14:09:24,9789,10000,19995,5,17097,19995,19528257,4419
11/01/2021 17:08:43,9789,10000,19995,5,17097,19995,19528257,4419
17/01/2021 01:39:55,9791,9999,19995,11,13407,10000,20622505,4541
17/01/2021 09:39:50,9791,9999,19995,11,13407,10000,20622505,4541
17/01/2021 11:24:15,9791,9999,10000,5,9999,10000,0,0
17/01/2021 13:02:10,9791,9999,19995,11,13407,10000,20622505,4541
17/01/2021 14:41:25,9791,9999,19995,11,13407,10000,20622505,4541
18/01/2021 14:32:29,9796,12000,19995,5,17497,19995,13231257,3637
18/01/2021 17:03:14,9796,12000,19995,5,17497,19995,13231257,3637
