,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:29:55,19200,13332,55666,20,31499,30000,306257041,17500
11/01/2021 14:03:14,19237,13332,55666,20,32858,30000,326549187,18070
11/01/2021 17:02:33,19157,12222,55666,20,33980,35000,316508161,17790
17/01/2021 01:14:59,20303,8998,179997,32,29189,15499,1001112992,31640
17/01/2021 05:25:33,20303,8998,179997,32,29189,15499,1001112992,31640
17/01/2021 09:13:17,20303,7500,179997,32,27538,13333,1010200140,31783
17/01/2021 10:58:09,20303,7499,179997,32,27309,12777,1018456358,31913
17/01/2021 12:34:41,20245,7499,179997,32,27575,14166,1009851489,31778
17/01/2021 14:14:54,20245,7499,179997,32,27575,14166,1009851489,31778
17/01/2021 15:43:50,20245,7499,52000,32,22262,12777,241253066,15532
17/01/2021 17:30:34,-,7499,52000,32,22262,12777,241253066,15532
17/01/2021 18:03:04,20449,7499,52000,35,23535,12222,280349279,16743
18/01/2021 14:08:38,20730,7499,52000,32,23405,13611,259680055,16114
18/01/2021 16:39:27,20838,7499,52000,32,23405,13611,259680055,16114
18/01/2021 18:23:23,20978,7300,50000,32,21340,11500,233924121,15294
