,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
17/01/2021 05:09:43,34815,20000,20000,1,,,,
17/01/2021 08:55:34,34815,20000,20000,1,,,,
17/01/2021 10:40:58,34815,20000,20000,1,,,,
17/01/2021 12:17:46,34815,20000,20000,1,,,,
17/01/2021 13:58:33,34815,20000,20000,1,,,,
17/01/2021 15:26:55,34815,20000,20000,1,,,,
17/01/2021 17:13:21,34815,20000,20000,1,,,,
17/01/2021 17:45:16,34815,20000,20000,1,,,,
18/01/2021 13:53:43,34815,20000,20000,1,,,,
18/01/2021 16:24:14,34815,20000,20000,1,,,,
18/01/2021 18:08:07,34815,20000,20000,1,,,,
