,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:19:11,5526,4000,4000,52344,-
11/01/2021 14:50:36,5526,4000,4000,51999,-
11/01/2021 17:50:17,5526,3999,3999,51999,-
13/01/2021 13:05:55,5506,3000,3000,49998,-
13/01/2021 13:40:21,5506,3000,3000,49998,-
13/01/2021 14:54:46,5506,3000,3000,49998,-
13/01/2021 15:58:11,5506,3000,3000,49998,-
13/01/2021 17:31:21,5484,4999,-,49999,-
13/01/2021 18:38:39,5463,4999,-,49999,-
13/01/2021 19:52:37,5341,5199,-,51998,-
13/01/2021 22:17:50,5322,3500,3500,51998,-
14/01/2021 00:34:13,5322,3500,3500,51998,-
14/01/2021 02:35:07,5322,3500,3500,51998,-
14/01/2021 07:38:37,5322,5199,-,51998,-
