,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:40:17,139239,47777,999999,17,572875,549999,51294445489,226482
11/01/2021 14:12:48,139401,47776,999999,14,534285,524999,60414060013,245792
11/01/2021 17:12:14,139401,45555,999999,14,534126,524999,60580648840,246131
17/01/2021 01:42:56,142042,200000,999999,10,594221,554995,62184021902,249367
17/01/2021 01:43:03,142042,200000,999999,10,594221,554995,62184021902,249367
17/01/2021 09:43:39,142042,51000,999999,14,564514,554995,78297161647,279816
17/01/2021 11:28:09,142257,50999,999999,14,564514,554995,78297240649,279816
17/01/2021 13:06:03,142257,50999,999999,14,564514,554995,78297240649,279816
17/01/2021 14:45:21,142257,50999,999999,14,564514,554995,78297240649,279816
18/01/2021 14:36:03,145688,48000,999999,14,525649,488888,68751004486,262204
18/01/2021 17:06:50,145688,47777,999999,14,525633,488888,68767395102,262235
