,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:53:23,952,940,-,10900,94000
11/01/2021 15:23:08,989,899,999,8999,119899
11/01/2021 18:23:13,989,899,999,8999,119899
14/01/2021 02:07:52,900,879,-,8900,87999
14/01/2021 07:11:41,900,879,-,8900,87999
14/01/2021 12:36:56,896,799,800,7990,87998
14/01/2021 14:38:57,892,799,800,7990,87998
14/01/2021 15:46:14,892,750,750,7990,87998
14/01/2021 19:20:16,891,750,750,7990,87998
14/01/2021 23:15:27,882,799,-,7990,87998
15/01/2021 02:13:22,886,900,900,9000,93899
15/01/2021 04:23:42,886,890,900,9000,89000
17/01/2021 01:32:25,1059,850,1999,8500,90000
17/01/2021 02:34:09,1067,850,2000,8500,90000
17/01/2021 05:43:27,1084,850,2000,8500,90000
17/01/2021 06:53:42,1084,850,2000,8500,90000
17/01/2021 09:31:55,1084,500,2000,5000,90000
17/01/2021 11:16:04,1088,500,2000,5000,90000
17/01/2021 12:54:09,1063,500,649,5000,90000
17/01/2021 14:33:25,1063,500,649,5000,90000
17/01/2021 16:02:25,1007,500,649,5000,93995
17/01/2021 18:22:11,991,480,650,4800,93995
18/01/2021 14:25:12,826,939,2000,10350,93995
18/01/2021 15:26:12,831,849,2000,8490,93995
18/01/2021 16:56:00,853,849,2000,8490,93995
