,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:31:24,141466,105000,799999,20,341277,310000,39579940024,198947
11/01/2021 14:04:41,142028,109999,799999,14,361825,365000,39379491483,198442
11/01/2021 17:04:01,142028,109999,799999,14,361825,365000,39379491483,198442
17/01/2021 01:17:04,143930,100000,799999,11,338686,325555,57803844386,240424
17/01/2021 05:27:37,143930,100000,799999,11,338686,325555,57803844386,240424
17/01/2021 09:15:06,143930,100000,799999,14,351825,360277,55915362948,236464
17/01/2021 11:00:27,143930,100000,799999,14,351825,360277,55915362948,236464
17/01/2021 12:36:51,143930,100000,600000,11,275050,180000,37765533012,194333
17/01/2021 14:17:00,143930,100000,799999,14,351825,360277,55915362948,236464
17/01/2021 15:46:02,143930,100000,799999,14,351825,360277,55915362948,236464
17/01/2021 17:32:45,143930,100000,799999,14,351825,360277,55915362948,236464
17/01/2021 18:05:22,143733,100000,799999,11,338686,325555,57803844386,240424
18/01/2021 14:10:28,143557,90000,799999,14,336825,360277,51508946794,226955
18/01/2021 16:41:14,143557,90000,799999,14,336825,360277,51508946794,226955
18/01/2021 18:25:14,143557,90000,799999,14,312539,252777,51230793167,226342
