,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:33:21,290653,80000,699999,56,221198,145000,24901489094,157802
11/01/2021 14:06:36,289327,80000,699999,53,217567,145000,21472529569,146535
11/01/2021 17:05:55,288702,80000,699999,53,220586,145000,21539747799,146764
17/01/2021 01:19:24,266700,135000,499999,32,227405,157500,15499455603,124496
17/01/2021 05:30:05,266109,120000,499999,32,220061,157500,14368172370,119867
17/01/2021 09:17:54,266109,120000,499999,32,220061,157500,14368172370,119867
17/01/2021 11:03:15,266909,120000,499999,32,221346,157500,15067879927,122751
17/01/2021 12:39:32,266909,120000,499999,32,221346,157500,15067879927,122751
17/01/2021 14:19:34,266909,120000,499999,32,220408,157500,14530900015,120544
17/01/2021 15:48:40,267067,137000,499999,29,208037,150000,11804039355,108646
17/01/2021 17:35:26,266186,137000,499999,29,228485,165000,15992308254,126460
17/01/2021 18:08:06,265891,137000,499999,26,217657,157500,14093677917,118716
18/01/2021 14:12:46,263818,135000,520000,20,269849,142500,31673523573,177970
18/01/2021 16:43:33,263805,137000,520000,17,270999,140000,32758150875,180992
18/01/2021 18:27:37,266097,137000,600000,14,224785,137999,28002051890,167338
