,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:03:42,11499,13493,13493,1,,,,
11/01/2021 13:37:40,11552,13492,13492,1,,,,
11/01/2021 16:37:00,11552,13492,13492,1,,,,
13/01/2021 00:34:11,11681,,,0,,,,
13/01/2021 01:03:38,11681,,,0,,,,
13/01/2021 01:55:23,11681,13400,13400,1,,,,
13/01/2021 20:48:12,11728,,,0,,,,
13/01/2021 23:09:34,11744,,,0,,,,
14/01/2021 01:29:53,11744,,,0,,,,
14/01/2021 03:28:33,11744,,,0,,,,
14/01/2021 08:32:18,11775,,,0,,,,
14/01/2021 13:56:28,11775,,,0,,,,
14/01/2021 20:44:59,11775,,,0,,,,
15/01/2021 00:39:32,11775,,,0,,,,
15/01/2021 05:47:22,11850,13493,13493,1,,,,
17/01/2021 02:18:40,11985,,,0,,,,
17/01/2021 06:37:31,11985,,,0,,,,
17/01/2021 10:21:18,11985,12000,12000,1,,,,
17/01/2021 13:40:25,11985,12000,12000,1,,,,
17/01/2021 15:21:32,11985,13487,13487,1,,,,
17/01/2021 16:54:07,12012,13488,13488,1,,,,
18/01/2021 17:45:04,12038,13488,13488,1,,,,
