,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:18:10,77971,55000,250000,11,85232,65000,3106302957,55734
11/01/2021 13:51:40,77971,55000,17999012,11,1716475,79999,29166350132422,5400587
11/01/2021 16:50:59,77971,55000,17999012,11,1716475,79999,29166350132422,5400587
17/01/2021 05:10:17,76914,49999,17999012,11,1689490,59999,29260072970974,5409258
17/01/2021 08:56:10,76914,49999,17999012,11,1689490,59999,29260072970974,5409258
17/01/2021 10:41:33,76914,49999,17999012,11,1689490,59999,29260072970974,5409258
17/01/2021 12:18:20,76914,49999,17999012,11,1689490,59999,29260072970974,5409258
17/01/2021 13:59:07,76914,49999,17999012,11,1689490,59999,29260072970974,5409258
17/01/2021 15:27:36,76914,49999,17999012,11,1689490,59999,29260072970974,5409258
17/01/2021 17:14:02,76839,49999,17999012,8,2299924,58194,40238605993912,6343390
17/01/2021 17:45:58,76839,49999,17999012,8,2299924,58194,40238605993912,6343390
18/01/2021 13:54:12,76616,49999,17999012,8,2300674,59443,40234760977391,6343087
18/01/2021 16:24:43,76616,49999,17999012,8,2300674,59443,40234760977391,6343087
18/01/2021 18:08:43,76519,49999,17999012,8,2301924,59999,40228357264177,6342582
