,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:11:44,436281,499000,999999,8,562374,500000,31267857107,176827
11/01/2021 13:45:40,437972,999999,999999,1,,,,
11/01/2021 16:44:57,437972,999999,999999,1,,,,
13/01/2021 00:44:33,437972,650000,999999,2,824999,824999,61249650000,247486
13/01/2021 01:13:52,437972,650000,999999,2,824999,824999,61249650000,247486
13/01/2021 02:06:02,437972,650000,999999,2,824999,824999,61249650000,247486
13/01/2021 20:59:19,437972,650000,999999,3,816666,799999,30833166667,175593
13/01/2021 23:20:39,437972,650000,999999,3,816666,799999,30833166667,175593
14/01/2021 01:41:03,437972,650000,999999,3,816666,799999,30833166667,175593
14/01/2021 03:39:02,437972,650000,999999,3,816666,799999,30833166667,175593
14/01/2021 08:42:40,437972,650000,999999,3,816666,799999,30833166667,175593
14/01/2021 14:06:13,437972,650000,999999,3,816666,799999,30833166667,175593
14/01/2021 20:55:01,437972,650000,999999,3,816666,799999,30833166667,175593
15/01/2021 00:49:18,437972,650000,999999,3,816666,799999,30833166667,175593
15/01/2021 05:57:17,437972,650000,999999,3,816666,799999,30833166667,175593
17/01/2021 02:29:12,437972,650000,999999,4,774999,724999,27499833333,165830
17/01/2021 06:48:32,437972,650000,999999,4,774999,724999,27499833333,165830
17/01/2021 10:33:10,437972,650000,999999,4,774999,724999,27499833333,165830
17/01/2021 12:10:07,437972,650000,999999,4,774999,724999,27499833333,165830
17/01/2021 13:51:14,437972,650000,999999,4,774999,724999,27499833333,165830
17/01/2021 17:05:18,437972,500000,999999,11,622727,599999,25181711818,158687
18/01/2021 15:21:29,438250,499999,999999,20,567499,499999,17177629210,131063
18/01/2021 17:54:56,438250,499999,999999,20,567499,499999,17177629210,131063
