,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:55:49,2602013,200000,69999012,62,5555264,785000,213798883962788,14621863
11/01/2021 14:28:14,2564978,200000,69999012,59,4753349,790000,166302982708677,12895851
11/01/2021 17:27:44,2507233,200000,69999012,53,5232616,849999,183182697212312,13534500
