,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:26:09,53527,37000,89999,17,64117,54000,462719441,21510
11/01/2021 13:59:38,53444,36666,89999,17,60979,53000,457492415,21389
11/01/2021 16:58:57,53444,36666,89999,17,60979,53000,457492415,21389
17/01/2021 01:10:31,52731,30000,79999,14,49713,46499,255756483,15992
17/01/2021 05:21:09,52731,30000,79999,14,49713,46499,255756483,15992
17/01/2021 09:08:24,52731,30000,79999,14,49713,46499,255756483,15992
17/01/2021 10:53:25,52731,30000,65000,11,44181,40000,160362982,12663
17/01/2021 12:29:57,52731,29999,79999,14,48785,45000,281257769,16770
17/01/2021 14:10:16,-,30000,79999,14,51285,52000,267602571,16358
17/01/2021 15:39:01,-,30000,65000,11,46181,40000,199163945,14112
17/01/2021 17:25:46,-,25000,65000,14,47356,45000,240706857,15514
17/01/2021 17:58:07,52627,30000,65000,11,46181,40000,199163945,14112
18/01/2021 14:04:01,52627,25000,65000,17,43411,37000,272753809,16515
18/01/2021 16:35:02,52627,25000,65000,17,43411,37000,272753809,16515
18/01/2021 18:18:46,52504,25000,65000,14,41642,36499,234553088,15315
