,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:17:37,171452,119999,389999,98,187420,169750,3762315648,61337
11/01/2021 13:51:02,168646,100000,305000,98,174216,169500,1540514842,39249
11/01/2021 16:50:21,168646,100000,305000,98,174216,169500,1540514842,39249
17/01/2021 05:10:36,158679,119000,333333,47,180316,168999,3021227864,54965
17/01/2021 08:56:29,158679,119000,333333,47,180316,168999,3021227864,54965
17/01/2021 10:41:52,158601,119000,333333,44,181940,168999,3179191983,56384
17/01/2021 12:18:38,158498,119000,333333,44,181167,168999,2658486501,51560
17/01/2021 13:59:24,158466,119000,333333,41,186374,168999,3147714405,56104
17/01/2021 15:27:55,158996,119000,333333,32,180324,168999,2497627544,49976
17/01/2021 17:14:20,159953,120000,304500,32,172098,168999,1757864558,41926
17/01/2021 17:46:17,160064,120000,304500,29,171035,168999,1816340858,42618
18/01/2021 13:54:31,158785,134999,350000,26,185003,168999,2422719437,49221
18/01/2021 16:25:01,158957,134999,350000,26,184234,168999,2438110268,49377
18/01/2021 18:09:02,158864,135000,350000,23,193482,168999,2817631611,53081
