,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:22:13,101533,149999,149999,1,,,,
11/01/2021 13:55:35,101967,150000,150000,1,,,,
11/01/2021 16:54:51,101967,150000,150000,1,,,,
17/01/2021 05:14:56,103016,149999,149999,1,,,,
17/01/2021 09:01:24,103016,149999,149999,1,,,,
17/01/2021 10:46:19,103016,149999,149999,1,,,,
17/01/2021 12:23:08,103016,149999,149999,1,,,,
17/01/2021 14:03:46,103016,149999,149999,1,,,,
17/01/2021 15:32:26,103016,149999,149999,1,,,,
17/01/2021 17:18:55,103016,149999,149999,1,,,,
17/01/2021 17:50:57,103016,149999,149999,1,,,,
18/01/2021 13:58:17,103016,149999,149999,1,,,,
18/01/2021 16:28:53,103227,150000,150000,1,,,,
18/01/2021 18:12:43,103227,150000,150000,1,,,,
