,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:14:07,14377187,29999999,249999012,2,139999505,139999505,24199782860487084,155562793
11/01/2021 13:47:57,14377187,29999999,249999012,3,103333003,30000000,16133188500325050,127016489
11/01/2021 16:47:13,14377187,29999999,249999012,3,103333003,30000000,16133188500325050,127016489
13/01/2021 00:47:52,14375495,25250000,249999012,4,83812252,29999999,12279697865618872,110813798
13/01/2021 01:17:12,14375495,25250000,249999012,4,83812252,29999999,12279697865618872,110813798
13/01/2021 02:09:27,14375495,25250000,249999012,4,83812252,29999999,12279697865618872,110813798
13/01/2021 21:02:12,14375495,25250000,249999012,5,74049802,30000000,9686300602920132,98419005
14/01/2021 01:44:09,14375495,25000000,249999012,8,57531126,30000000,6061917775023768,77858318
14/01/2021 03:41:54,14375495,25000000,249999012,8,57531126,30000000,6061917775023768,77858318
14/01/2021 08:45:31,14461601,29999999,249999012,4,86249752,32500000,11922808847743872,109191615
