,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:56:33,52447,37999,390000,26,125191,87500,6502785578,80639
11/01/2021 13:30:32,52373,32000,390000,32,117530,82500,6479201472,80493
11/01/2021 16:29:59,52373,32000,390000,32,117530,82500,6479201472,80493
13/01/2021 00:24:41,51937,30299,49000,8,38474,36250,51107335,7148
13/01/2021 00:53:54,51937,30299,390000,32,116930,82500,6555678532,80967
13/01/2021 01:45:39,51937,30299,390000,32,116930,82500,6555678532,80967
13/01/2021 20:38:29,51937,27998,390000,32,92493,70000,5374360483,73310
13/01/2021 22:59:35,51937,27998,390000,32,92493,70000,5374360483,73310
14/01/2021 01:20:05,51843,27998,390000,32,97087,74000,5466446796,73935
14/01/2021 03:19:13,51843,27998,390000,32,97087,74000,5466446796,73935
14/01/2021 08:22:42,51843,27998,390000,32,97087,74000,5466446796,73935
14/01/2021 13:47:25,51843,27998,390000,32,97087,74000,5466446796,73935
14/01/2021 20:35:23,51768,27998,390000,32,101899,79000,5590706477,74771
15/01/2021 00:30:28,51763,27998,390000,29,102389,80000,5721770729,75642
15/01/2021 05:38:05,51657,27999,390000,29,107941,85000,5760111016,75895
