,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:05:47,30728,30599,30599,-,-
13/01/2021 12:01:25,30674,-,-,-,-
13/01/2021 12:48:52,30674,-,-,-,-
13/01/2021 13:27:04,30674,30000,30000,-,-
13/01/2021 14:37:57,30674,30000,30000,-,-
13/01/2021 15:41:16,30674,30000,30000,-,-
13/01/2021 17:13:55,30674,25999,25999,-,-
13/01/2021 18:21:10,30650,30000,30000,-,-
13/01/2021 19:35:00,30650,29999,29999,-,-
13/01/2021 22:01:21,30650,29997,29997,-,-
14/01/2021 00:17:15,30644,29999,29999,-,-
14/01/2021 02:18:11,30633,44000,44000,-,-
14/01/2021 07:21:49,30633,44000,44000,-,-
14/01/2021 12:46:55,30633,43999,43999,-,-
14/01/2021 15:56:40,30633,43999,43999,-,-
14/01/2021 19:30:44,30633,43999,43999,-,-
14/01/2021 23:26:27,30633,43999,43999,-,-
15/01/2021 02:24:14,30817,89999,89999,-,-
15/01/2021 04:34:50,30817,89999,89999,-,-
16/01/2021 04:35:19,31269,-,-,-,-
16/01/2021 05:38:30,31269,-,-,-,-
16/01/2021 06:41:15,31269,-,-,-,-
16/01/2021 07:44:31,31269,-,-,-,-
16/01/2021 08:48:25,31269,-,-,-,-
16/01/2021 09:51:45,31269,-,-,-,-
16/01/2021 10:56:09,31269,-,-,-,-
16/01/2021 15:15:54,31330,45000,45000,-,-
16/01/2021 16:22:34,31330,45000,45000,-,-
16/01/2021 18:23:33,31330,-,-,-,-
16/01/2021 19:32:37,31330,30000,30000,-,-
16/01/2021 20:43:00,31324,39999,39999,-,-
16/01/2021 21:59:25,31324,39999,39999,-,-
16/01/2021 23:10:53,31402,39000,39000,-,-
17/01/2021 01:03:45,31402,39000,39000,-,-
17/01/2021 01:58:26,31402,29999,29999,-,-
17/01/2021 02:51:56,31402,29999,29999,-,-
17/01/2021 03:44:53,31402,29999,29999,-,-
17/01/2021 04:38:23,31402,29999,29999,-,-
17/01/2021 05:31:51,31402,29999,29999,-,-
17/01/2021 06:23:22,31402,29999,29999,-,-
17/01/2021 07:15:34,31402,29999,29999,-,-
17/01/2021 09:00:28,31402,29999,29999,-,-
17/01/2021 09:53:06,31402,29998,29998,-,-
17/01/2021 12:08:46,31389,29999,29999,-,-
17/01/2021 13:02:25,31389,29999,29999,-,-
17/01/2021 13:56:14,31389,29999,29999,-,-
17/01/2021 14:49:17,31389,29999,29999,-,-
17/01/2021 15:43:57,31389,29999,29999,-,-
18/01/2021 14:19:28,31592,44999,44999,-,-
18/01/2021 14:54:21,31592,39900,39900,-,-
18/01/2021 15:57:00,31592,32000,32000,-,-
18/01/2021 16:34:00,31592,32000,32000,-,-
18/01/2021 17:04:30,31592,32000,32000,-,-
18/01/2021 17:04:35,31592,32000,32000,-,-
18/01/2021 17:36:15,31592,32000,32000,-,-
18/01/2021 18:07:09,31592,32000,32000,-,-
