,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:00,2194,1398,8500,14,2256,1500,3493919,1869
11/01/2021 13:28:58,2191,2000,8500,4,5475,5700,12335833,3512
11/01/2021 16:28:25,2191,2000,8500,11,4127,3000,8078181,2842
13/01/2021 00:22:57,2175,1999,8500,8,4374,3500,7054250,2655
13/01/2021 00:52:08,2175,1999,8500,8,4374,3500,7054250,2655
13/01/2021 01:43:52,2175,1999,8500,8,4374,3500,7054250,2655
13/01/2021 20:36:25,2182,1990,4000,14,2212,1998,336160,579
13/01/2021 22:57:41,2181,1990,4000,17,2233,1998,317153,563
14/01/2021 01:18:09,2181,1990,4000,17,2233,1998,317153,563
14/01/2021 03:17:22,2181,1990,4000,17,2233,1998,317153,563
14/01/2021 08:20:50,2180,1988,4000,16,2184,1998,297176,545
14/01/2021 13:45:42,2197,1499,4000,14,2067,1996,341432,584
14/01/2021 20:33:21,2175,1400,2000,11,1762,1990,79892,282
15/01/2021 00:28:32,2172,1000,1999,14,1513,1449,101929,319
15/01/2021 05:36:10,2154,999,1999,14,1462,1399,121558,348
17/01/2021 02:06:54,2030,1399,1999,8,1696,1695,101160,318
17/01/2021 06:25:19,2030,1398,1999,11,1615,1399,90285,300
17/01/2021 10:07:48,2028,1111,1999,14,1529,1399,143789,379
17/01/2021 11:55:53,2013,1111,1999,8,1586,1399,124146,352
17/01/2021 13:30:46,2010,1111,1999,8,1660,1695,136029,368
17/01/2021 15:13:04,2006,1398,1999,8,1696,1695,101245,318
17/01/2021 16:44:47,2006,1398,1999,8,1696,1695,101245,318
18/01/2021 15:05:26,2001,1300,2000,17,1676,1500,89585,299
18/01/2021 17:34:25,2001,1300,2000,17,1646,1500,84052,289
