,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
17/01/2021 01:47:44,-,20000,20000,1,,,,
17/01/2021 09:52:32,-,20000,20000,1,,,,
18/01/2021 14:48:34,-,20000,20000,1,,,,
18/01/2021 17:18:21,-,20000,20000,1,,,,
